Precipitation_mm_hr,Stream_Discharge_mm_hr,Evapotranspiration_mm_hr,Soil_mm,Snow_mm,Air_Temperature_celsius,streamflow_cfs,Air_Pressure,Relative_Humidity,Wind_Speed,Wind_Direction,Solar_Radiation
0,4,0,102,10,65,4,68,98,38,17,0
0,4,0,102,10,62,4,69,102,38,17,0
0,4,0,102,10,62,4,69,102,38,17,0
0,4,0,102,10,62,4,70,102,38,17,0
0,4,0,102,10,62,4,72,102,38,17,0
0,4,0,102,11,62,4,73,102,38,17,0
0,4,0,101,12,62,4,73,102,38,17,0
0,4,0,101,12,62,4,73,102,38,17,0
0,4,0,101,12,62,4,73,102,38,17,0
0,4,0,101,12,62,4,72,102,38,17,0
0,4,0,101,12,62,4,72,102,38,17,0
0,4,0,101,12,62,4,73,102,38,17,0
0,4,0,101,12,62,4,73,102,38,17,0
0,4,0,101,11,62,4,73,102,38,17,0
0,4,0,101,10,62,4,74,102,38,17,0
0,4,0,101,10,62,4,74,102,38,17,0
0,3,0,101,10,62,3,76,102,38,17,0
0,3,0,101,10,62,3,78,102,38,17,0
0,3,0,100,10,62,3,79,102,38,17,0
0,3,0,100,10,62,3,80,102,38,17,0
0,3,0,100,10,62,3,80,102,38,17,0
0,3,0,100,10,62,3,82,102,38,17,0
0,3,0,100,10,62,3,82,102,38,17,0
0,3,0,100,10,62,3,83,102,38,17,0
0,3,0,100,10,62,3,83,102,38,17,0
0,3,0,100,10,62,3,83,102,38,17,0
0,3,0,100,10,62,3,83,102,38,17,0
0,3,0,99,10,62,3,83,102,38,17,0
0,3,0,100,10,62,3,84,102,38,17,0
0,3,0,99,10,62,3,85,102,38,17,0
0,3,0,99,11,62,3,83,102,38,17,0
0,3,0,99,12,62,3,83,102,38,17,0
0,3,0,99,12,62,3,82,102,38,17,0
0,3,0,99,12,62,3,80,102,38,17,0
0,3,0,99,12,62,3,79,102,38,17,0
0,3,0,98,12,62,3,78,102,38,17,0
0,3,27,98,11,81,3,77,35,33,59,82
0,3,8,98,10,79,3,76,36,26,76,26
0,3,7,98,10,78,3,75,39,21,56,23
0,3,3,98,10,79,3,75,43,11,36,11
0,3,1,98,10,76,3,75,49,14,17,2
0,3,0,98,10,72,3,76,73,21,18,0
0,3,0,98,10,70,3,77,77,17,32,0
0,3,0,97,10,71,3,79,75,9,81,0
0,3,0,97,10,69,3,80,80,6,74,0
0,3,0,98,10,67,3,80,91,11,14,0
0,3,0,98,10,66,3,80,94,11,27,0
0,3,0,97,10,64,3,79,98,12,45,0
0,3,0,97,10,64,3,79,97,14,45,0
0,3,0,97,10,62,3,78,105,10,24,0
0,3,0,97,10,62,3,79,105,12,52,0
0,3,0,97,10,59,3,78,108,21,10,0
0,3,0,97,10,59,3,80,101,17,52,1
0,3,5,96,11,65,3,81,70,40,81,23
0,3,6,96,11,66,3,81,58,50,85,29
0,2,8,96,11,68,2,81,55,47,83,34
0,2,6,96,10,69,2,80,56,41,84,26
0,2,5,96,10,69,2,80,59,40,86,22
0,2,3,96,10,70,2,80,60,36,85,11
0,2,3,96,10,70,2,80,62,28,77,11
0,2,4,96,10,67,2,81,89,22,78,17
3,3,2,96,10,66,3,81,99,17,85,10
3,3,1,96,10,64,3,81,112,10,80,9
0,3,1,96,10,62,3,82,120,3,61,8
0,3,0,96,10,62,3,82,124,5,68,1
0,3,0,96,10,62,3,81,124,1,38,0
0,3,0,96,10,62,3,83,125,2,82,0
0,3,0,96,10,62,3,83,126,1,80,0
0,3,0,96,10,61,3,83,127,2,92,0
0,3,0,96,10,61,3,82,127,2,42,0
0,3,0,96,10,60,3,82,125,5,11,0
0,3,0,96,10,60,3,82,127,10,15,0
0,2,0,96,10,59,2,81,125,9,16,0
0,2,0,95,10,59,2,81,125,11,16,0
0,2,0,96,10,60,2,81,124,2,15,0
0,2,0,95,10,59,2,81,123,2,18,0
0,2,0,95,10,61,2,82,115,7,71,4
0,2,2,95,10,62,2,83,113,18,80,13
0,2,5,95,11,65,2,81,112,24,73,27
0,2,8,95,11,65,2,80,87,37,78,40
0,2,16,95,12,71,2,80,78,44,67,63
0,2,16,95,11,73,2,78,75,37,75,63
0,2,20,95,12,73,2,76,71,47,73,74
0,2,7,95,11,76,2,75,68,42,76,25
0,2,11,95,11,78,2,73,62,43,77,36
0,2,11,95,11,78,2,72,60,50,83,35
0,2,5,95,10,78,2,70,66,50,88,17
0,2,2,95,10,75,2,69,75,42,87,9
0,2,0,95,10,72,2,69,85,30,83,2
0,2,0,95,10,70,2,70,87,29,83,0
0,2,0,94,10,69,2,71,90,19,83,0
0,2,0,95,10,68,2,71,94,10,74,0
0,2,0,94,10,68,2,70,96,8,86,0
0,2,0,95,10,68,2,69,96,5,83,0
0,2,0,95,10,68,2,68,104,2,61,0
0,2,0,94,10,67,2,67,105,2,12,0
0,2,0,94,10,67,2,66,105,10,12,0
0,2,0,94,10,67,2,65,105,7,16,0
0,2,0,94,10,67,2,64,106,3,14,0
0,2,0,94,10,66,2,65,109,5,29,0
0,2,0,94,10,67,2,63,108,5,35,3
0,2,1,94,10,67,2,65,99,5,46,4
0,2,3,94,10,67,2,63,119,13,72,14
0,2,2,94,10,67,2,63,115,30,36,12
0,2,2,94,10,66,2,62,111,41,14,9
0,2,4,94,10,67,2,62,101,26,26,21
0,2,8,94,11,70,2,60,83,38,59,33
0,2,32,94,12,78,2,59,54,52,64,106
0,2,8,94,11,75,2,57,55,37,57,27
0,2,5,94,11,76,2,56,55,20,60,19
0,2,4,94,10,77,2,55,43,33,47,13
0,2,4,93,10,76,2,56,42,46,47,12
0,2,0,93,10,71,2,58,63,33,48,1
0,2,0,93,10,65,2,60,89,27,38,0
0,2,0,93,10,63,2,62,91,34,57,0
0,2,0,93,10,61,2,63,88,46,66,0
0,2,0,93,10,60,2,64,89,43,68,0
0,2,0,93,10,60,2,64,85,38,73,0
0,2,0,93,10,60,2,64,85,42,70,0
0,2,0,93,10,58,2,64,97,22,60,0
0,2,0,93,10,55,2,63,106,20,32,0
0,2,0,93,10,53,2,65,109,22,23,0
0,2,0,93,10,53,2,65,114,15,9,0
0,2,0,93,10,54,2,65,109,23,11,0
0,2,0,93,10,53,2,65,106,27,21,2
0,2,5,93,10,60,2,66,81,23,54,29
0,2,4,93,11,61,2,65,79,32,50,22
0,2,20,93,12,68,2,64,54,49,62,87
0,2,18,93,11,68,2,64,44,41,66,79
0,2,8,93,11,65,2,63,56,46,64,40
0,2,5,93,10,66,2,61,59,29,58,23
0,2,6,93,10,66,2,61,52,42,61,29
0,2,5,93,11,66,2,61,56,49,66,25
0,2,4,93,10,64,2,59,53,42,57,21
0,2,3,93,10,66,2,59,60,31,59,17
0,2,2,93,10,64,2,59,59,29,60,9
0,2,0,93,10,62,2,58,65,20,38,3
0,2,0,93,10,61,2,59,69,21,27,0
0,2,0,93,10,58,2,60,77,27,15,0
0,2,0,93,10,56,2,60,87,33,11,0
0,2,0,93,10,56,2,60,81,28,36,0
0,2,0,93,10,57,2,60,73,30,45,0
0,2,0,93,10,58,2,60,71,33,43,0
0,2,0,93,10,58,2,59,73,24,45,0
0,2,0,92,10,59,2,59,72,45,63,0
0,2,0,93,10,54,2,62,81,48,66,0
0,2,0,92,10,51,2,64,86,32,61,0
0,2,0,93,10,49,2,66,82,49,64,0
0,1,0,93,10,48,1,67,72,48,66,2
0,1,4,92,10,51,1,69,57,53,62,27
0,1,10,93,11,53,1,69,46,58,64,65
0,1,15,93,12,59,1,70,30,61,60,85
0,1,18,92,12,59,1,70,23,60,59,101
0,1,24,93,12,66,1,70,24,65,62,110
0,1,24,93,12,66,1,70,18,60,63,112
0,1,26,92,11,70,1,71,17,57,60,108
0,1,24,92,11,71,1,71,16,62,68,95
0,1,18,92,10,69,1,71,16,44,63,76
0,1,3,92,10,67,1,72,20,40,50,11
0,1,1,92,10,66,1,72,24,24,44,4
0,1,0,92,10,64,1,73,32,19,36,1
0,1,0,92,10,58,1,73,54,31,9,0
0,1,0,92,10,57,1,75,59,34,8,0
0,1,0,92,10,55,1,76,68,34,8,0
0,1,0,92,10,55,1,77,67,34,8,0
0,1,0,92,10,54,1,78,72,29,8,0
0,1,0,92,10,54,1,78,70,30,5,0
0,1,0,92,10,54,1,78,74,32,6,0
0,1,0,92,10,54,1,78,71,28,7,0
0,1,0,92,10,54,1,78,72,28,8,0
0,1,0,92,10,53,1,79,73,31,8,0
0,1,0,92,10,54,1,79,74,30,6,0
0,1,0,92,10,56,1,80,64,27,17,2
0,1,5,92,11,61,1,81,48,14,55,29
0,1,14,92,12,68,1,80,31,34,65,63
0,1,21,92,12,71,1,79,29,37,59,84
0,1,31,92,12,79,1,77,27,50,66,99
0,1,34,92,12,79,1,75,23,54,67,109
0,1,41,92,12,85,1,72,19,61,79,111
0,1,43,91,12,89,1,70,20,60,75,106
0,1,39,92,12,89,1,68,19,61,79,94
0,1,31,91,10,89,1,65,23,60,77,76
0,1,5,91,10,86,1,64,28,58,85,12
0,1,3,91,10,81,1,65,46,53,90,8
0,1,1,91,10,77,1,65,57,39,93,2
0,1,0,91,10,73,1,66,61,29,94,0
0,1,0,91,10,71,1,67,65,17,40,0
0,1,0,91,10,67,1,67,77,17,36,0
0,1,0,91,10,65,1,67,80,13,76,0
0,1,0,91,10,68,1,65,62,12,65,0
0,1,0,91,10,63,1,64,82,24,20,0
0,1,0,91,10,63,1,63,82,21,11,0
0,1,0,91,10,63,1,62,86,20,12,0
0,1,0,91,10,62,1,60,106,22,12,0
0,1,0,91,10,61,1,59,118,23,12,0
0,1,0,91,10,62,1,57,112,22,10,0
0,1,0,91,10,63,1,57,109,4,53,3
0,1,3,91,10,66,1,57,97,14,60,14
0,1,5,91,10,67,1,55,87,14,72,23
0,1,4,91,10,68,1,54,82,10,76,17
4,1,1,91,10,65,1,56,115,8,69,9
0,1,4,91,11,66,1,55,122,21,77,21
0,1,24,91,11,72,1,54,96,41,68,94
1,1,5,91,10,72,1,53,112,37,56,22
0,1,24,92,10,74,1,55,90,52,54,89
0,1,3,92,10,61,1,59,104,46,53,17
0,1,2,92,10,56,1,63,107,58,61,17
0,1,1,92,10,54,1,66,105,64,59,8
0,1,0,92,10,52,1,69,99,56,70,3
0,1,0,92,10,50,1,72,90,44,71,0
0,1,0,91,10,49,1,75,87,41,66,0
0,1,0,92,10,48,1,76,89,44,66,0
0,1,0,91,10,47,1,77,85,49,66,0
0,1,0,91,9,46,1,80,76,35,59,0
0,1,0,91,9,45,1,81,71,39,60,0
0,1,0,91,10,44,1,82,72,41,62,0
0,1,0,92,10,43,1,83,76,54,65,0
0,1,0,92,10,43,1,84,77,50,64,0
0,1,0,91,10,42,1,85,75,50,65,0
0,1,0,91,10,41,1,86,75,31,62,0
0,1,0,91,11,42,1,89,75,55,47,2
0,1,3,91,11,45,1,90,67,47,54,28
0,1,9,91,11,49,1,91,59,48,58,66
0,1,13,91,13,52,1,92,50,50,51,86
0,1,18,91,12,58,1,92,42,52,54,102
0,1,21,91,12,61,1,92,34,58,50,111
0,1,24,91,12,64,1,91,25,55,52,114
0,1,24,91,11,67,1,89,23,46,57,109
0,1,23,91,11,69,1,88,22,44,53,96
0,1,17,91,10,67,1,87,20,46,64,78
0,1,3,92,10,69,1,87,25,41,73,11
0,1,1,91,10,67,1,87,29,25,75,3
0,1,0,91,10,63,1,87,43,20,53,1
0,1,0,91,10,57,1,88,56,30,10,0
0,1,0,91,10,54,1,90,63,34,8,0
0,1,0,91,10,53,1,91,65,30,11,0
0,1,0,91,10,51,1,93,68,30,9,0
0,1,0,91,9,51,1,94,72,32,7,0
0,1,0,91,9,50,1,95,75,36,39,0
0,1,0,91,9,52,1,96,67,36,36,0
0,1,0,91,10,51,1,96,69,36,9,0
0,1,0,91,10,50,1,97,76,23,18,0
0,1,0,91,10,49,1,98,82,24,24,0
0,1,0,91,10,51,1,99,80,19,18,0
0,1,0,91,10,51,1,100,78,12,41,2
0,1,4,90,11,55,1,102,63,15,61,25
0,1,13,90,12,63,1,102,41,33,67,66
0,1,21,91,12,71,1,101,30,43,54,86
0,1,26,91,12,72,1,100,25,41,69,101
0,1,29,91,12,73,1,99,20,45,55,111
0,1,33,91,12,77,1,98,16,43,57,113
0,1,31,90,11,76,1,98,18,37,69,108
0,1,30,90,11,80,1,97,20,39,61,96
0,1,25,91,11,81,1,96,19,35,58,78
0,1,4,91,10,78,1,97,19,32,48,12
0,1,1,90,10,76,1,96,25,25,67,4
0,1,0,91,10,72,1,97,37,24,26,1
0,1,0,90,10,66,1,97,50,37,7,0
0,1,0,90,10,64,1,98,56,41,9,0
0,1,0,90,10,64,1,99,57,39,12,0
0,1,0,90,10,62,1,100,63,37,8,0
0,1,0,90,10,61,1,100,66,31,7,0
0,1,0,90,10,59,1,101,71,33,9,0
0,1,0,91,10,59,1,101,71,33,8,0
0,1,0,90,10,58,1,100,78,32,6,0
0,1,0,90,10,57,1,101,82,27,6,0
0,1,0,90,10,57,1,101,78,28,5,0
0,1,0,90,10,58,1,101,75,31,6,0
0,1,0,90,10,59,1,103,78,17,17,3
0,1,5,90,11,66,1,103,56,10,46,24
0,1,18,90,11,73,1,102,26,28,56,66
0,1,26,90,12,77,1,100,22,45,68,87
0,1,30,90,12,82,1,99,21,49,73,88
0,1,40,90,12,82,1,98,21,49,62,120
0,1,40,90,12,87,1,96,20,46,66,104
0,1,40,90,11,88,1,94,16,47,75,101
0,1,25,90,11,88,1,92,19,46,79,60
0,1,18,90,11,89,1,90,22,35,71,43
0,1,10,90,11,90,1,89,25,38,78,24
0,1,6,90,10,88,1,88,25,31,80,14
0,1,3,90,10,86,1,87,25,22,94,6
0,1,0,90,10,83,1,86,35,24,96,0
0,1,0,90,10,79,1,87,54,20,93,0
0,1,0,91,10,77,1,88,52,19,89,0
0,1,0,90,10,75,1,87,58,13,59,0
3,1,0,90,10,68,1,87,121,16,14,0
4,1,0,90,10,67,1,87,125,7,14,0
0,1,0,90,10,67,1,86,126,2,7,0
0,1,0,91,10,67,1,85,126,2,3,0
0,1,0,90,10,66,1,84,127,9,21,0
0,1,0,90,10,67,1,83,127,9,21,0
0,1,0,90,10,67,1,82,127,2,54,0
0,1,0,90,10,67,1,82,127,3,69,2
0,1,0,90,10,68,1,81,127,8,63,4
4,1,0,90,10,69,1,83,125,22,55,2
0,2,8,90,11,72,2,80,127,18,64,31
0,2,6,90,11,74,2,78,118,26,63,24
0,2,7,90,11,76,2,77,120,21,67,24
0,2,16,90,12,79,2,75,107,25,65,53
0,2,19,90,12,86,2,73,96,30,69,52
0,2,30,90,11,90,2,71,81,28,72,72
0,1,16,90,10,88,1,70,85,21,70,41
0,1,6,90,10,88,1,70,92,13,77,15
0,1,6,90,10,88,1,69,92,8,66,15
0,1,0,90,10,87,1,69,101,12,46,1
9,2,0,90,10,82,2,70,124,15,11,0
0,2,0,93,10,82,2,69,127,8,9,0
0,2,0,93,10,81,2,69,127,15,9,0
0,2,0,93,10,83,2,67,127,25,21,0
0,2,0,93,10,84,2,67,127,20,48,0
0,2,0,93,10,84,2,67,127,26,58,0
0,2,0,93,10,85,2,66,127,28,59,0
0,2,0,93,10,83,2,66,121,41,61,0
0,2,0,93,10,79,2,66,121,66,66,0
0,2,0,92,10,75,2,68,114,53,61,0
0,2,0,93,10,71,2,69,116,51,63,1
0,2,1,93,10,68,2,70,115,33,46,4
0,2,6,92,10,69,2,74,109,34,47,26
0,2,17,92,11,74,2,73,97,39,32,65
0,2,16,92,12,76,2,73,83,45,35,55
0,2,18,92,11,80,2,74,70,46,33,57
0,1,10,92,11,78,1,74,82,38,29,33
0,1,15,92,11,83,1,73,65,26,41,43
0,1,22,91,12,87,1,72,46,29,52,58
0,1,36,91,12,88,1,73,45,45,60,93
0,1,29,91,11,88,1,73,52,41,56,73
0,1,7,91,10,86,1,72,58,35,52,19
0,1,3,91,10,84,1,72,54,38,28,9
0,1,1,91,10,82,1,72,63,48,7,3
0,1,0,91,10,78,1,73,74,31,9,0
0,1,0,91,10,74,1,74,89,23,12,0
0,1,0,91,10,72,1,74,94,21,23,0
0,1,0,91,10,74,1,74,90,19,6,0
0,1,0,91,10,75,1,74,91,13,21,0
0,1,0,91,10,74,1,75,95,15,10,0
0,1,0,91,10,72,1,73,94,22,27,0
0,1,0,91,10,73,1,74,92,10,48,0
0,1,0,91,10,74,1,74,78,15,81,0
0,1,0,91,10,74,1,74,75,14,81,0
0,1,0,91,10,73,1,74,76,17,80,1
0,1,1,91,10,73,1,75,78,26,74,5
0,1,3,91,10,72,1,75,75,32,81,12
0,1,2,91,10,71,1,75,74,36,82,8
0,1,1,91,10,70,1,74,78,29,84,6
0,1,8,91,11,73,1,74,78,36,75,29
0,1,7,91,11,71,1,72,78,38,83,30
0,1,6,91,10,71,1,71,79,37,84,25
0,1,4,90,10,71,1,70,86,26,74,19
0,1,3,90,10,70,1,69,87,27,78,15
0,1,2,91,10,70,1,68,97,33,82,9
0,1,1,91,10,69,1,67,104,20,82,7
0,1,0,90,10,69,1,67,111,12,73,3
0,1,0,90,10,67,1,67,119,9,66,0
0,1,0,90,10,66,1,67,121,4,57,0
4,1,0,90,10,66,1,67,125,5,49,0
0,1,0,90,10,65,1,66,127,1,48,0
0,1,0,90,10,66,1,66,127,5,61,0
0,1,0,90,10,65,1,65,127,2,51,0
1,1,0,90,15,65,1,65,127,1,70,0
0,1,0,91,15,65,1,64,127,1,78,0
0,1,0,91,15,64,1,64,127,0,64,0
0,1,0,91,15,65,1,64,127,0,76,0
0,1,0,91,15,64,1,64,127,0,85,0
0,1,0,91,15,64,1,65,127,1,75,0
0,1,0,91,15,64,1,66,127,2,75,2
0,1,1,91,15,65,1,67,127,8,77,7
0,1,3,91,15,66,1,67,127,11,67,16
0,1,4,90,15,67,1,67,127,15,66,19
0,1,5,91,15,69,1,68,127,17,75,23
0,1,6,91,15,71,1,67,127,13,66,26
0,1,4,90,15,71,1,67,118,12,56,19
0,1,5,91,15,74,1,67,116,16,58,21
0,1,5,91,15,75,1,67,112,16,68,19
0,1,2,91,15,76,1,67,114,5,61,10
0,1,4,91,15,78,1,67,111,11,68,13
0,1,2,91,15,78,1,67,111,10,65,7
0,1,1,91,15,77,1,68,112,9,41,5
0,1,0,90,15,74,1,68,122,17,10,0
0,1,0,90,15,74,1,69,123,14,8,0
0,1,0,91,15,74,1,70,123,6,46,0
0,1,0,90,15,73,1,70,125,10,20,0
0,1,0,91,15,73,1,70,124,0,75,0
0,1,0,91,15,73,1,70,126,2,57,0
0,1,0,90,15,72,1,69,126,5,50,0
1,1,0,90,15,71,1,68,127,1,78,0
0,1,0,90,15,72,1,67,127,3,54,0
0,1,0,90,15,72,1,66,127,2,65,0
0,1,0,90,15,72,1,64,127,16,82,0
0,1,0,90,15,72,1,64,127,26,67,1
0,1,1,90,15,72,1,66,127,9,78,4
0,1,3,90,15,72,1,66,127,5,55,14
0,1,3,90,15,74,1,65,127,11,69,14
0,1,6,90,15,75,1,65,125,10,71,23
0,1,11,90,15,78,1,64,116,21,58,36
0,1,22,90,15,81,1,63,105,27,71,69
0,1,13,90,15,84,1,63,107,18,68,36
3,1,10,90,15,83,1,63,108,22,61,29
0,2,5,90,15,82,2,64,121,34,63,15
0,2,2,90,15,81,2,67,111,34,63,8
0,2,2,90,15,80,2,69,109,38,65,7
0,2,1,90,15,77,2,70,115,15,48,3
0,2,0,90,15,76,2,72,122,11,51,0
0,2,0,90,15,76,2,73,125,15,12,0
0,2,0,90,15,75,2,75,122,14,73,0
0,2,0,90,15,74,2,76,124,8,54,0
0,1,0,90,15,73,1,77,122,5,21,0
0,1,0,90,15,72,1,77,124,10,43,0
0,1,0,90,15,71,1,78,127,4,38,0
0,1,0,90,15,68,1,79,127,8,21,0
0,1,0,91,15,70,1,79,127,6,47,0
0,1,0,90,15,66,1,80,126,19,8,0
0,1,0,90,15,65,1,81,127,23,8,1
0,1,0,90,15,67,1,83,127,11,40,3
0,1,6,90,15,70,1,83,123,12,56,25
0,1,19,90,15,77,1,84,91,27,62,62
0,1,27,90,15,79,1,84,71,36,66,84
0,1,20,90,15,84,1,84,68,28,61,54
0,1,47,90,15,86,1,83,56,43,73,122
0,1,27,90,15,89,1,82,58,43,75,63
0,1,33,90,15,88,1,82,56,40,67,78
0,1,37,89,15,88,1,81,55,34,78,90
0,1,11,90,15,88,1,81,61,26,68,25
0,1,8,90,15,87,1,81,66,26,78,19
0,1,5,90,15,87,1,81,66,20,82,12
0,1,1,89,15,85,1,81,76,13,79,2
0,1,0,90,15,79,1,82,95,27,11,0
0,1,0,89,15,77,1,82,102,34,11,0
0,1,0,89,15,75,1,83,104,30,18,0
0,1,0,89,15,74,1,85,109,27,14,0
0,1,0,89,15,75,1,86,110,26,11,0
0,1,0,89,15,73,1,86,114,27,9,0
0,1,0,89,15,73,1,86,117,22,17,0
0,1,0,89,15,72,1,87,118,17,11,0
0,1,0,90,15,70,1,87,121,22,11,0
0,1,0,89,15,69,1,88,122,24,9,0
0,1,0,89,15,71,1,89,121,15,9,2
0,1,3,89,15,73,1,90,117,8,45,11
0,1,4,89,15,75,1,90,111,14,63,15
0,1,7,89,15,76,1,91,89,23,66,25
0,1,12,89,15,78,1,91,89,31,69,39
0,1,12,89,15,80,1,91,92,37,69,36
0,1,18,89,15,81,1,91,84,43,75,52
0,1,19,89,15,82,1,91,78,44,69,54
0,1,18,89,15,85,1,91,77,42,75,48
0,1,37,89,15,89,1,91,74,51,82,90
0,1,20,89,15,85,1,91,73,41,75,52
0,1,9,89,15,83,1,90,78,41,83,24
0,1,4,89,15,81,1,91,85,37,84,11
0,1,2,89,15,80,1,91,89,32,77,5
0,1,0,89,15,78,1,91,94,32,78,0
0,1,0,89,15,77,1,92,98,32,84,0
0,1,0,89,15,74,1,93,103,32,91,0
0,1,0,89,15,73,1,93,105,22,93,0
0,1,0,89,15,72,1,93,108,14,87,0
0,1,0,89,15,72,1,93,112,13,91,0
0,1,0,89,15,71,1,92,114,17,84,0
0,1,0,89,15,69,1,92,118,25,87,0
0,1,0,89,15,68,1,91,123,27,87,0
0,1,0,88,15,67,1,91,127,24,82,0
0,1,0,88,15,66,1,91,127,24,82,0
0,1,0,88,15,66,1,91,127,28,84,2
0,1,1,88,15,68,1,91,120,29,80,7
1,1,2,88,15,68,1,90,120,26,83,12
5,1,2,88,15,68,1,90,123,27,82,9
7,1,1,88,15,67,1,89,127,24,86,7
7,2,1,90,15,67,2,88,127,22,77,8
7,2,1,91,15,67,2,87,127,23,75,6
10,4,1,92,15,68,4,86,127,24,80,5
11,6,0,93,15,68,6,85,127,26,76,3
6,9,0,95,15,67,9,83,127,21,77,4
11,11,0,96,15,67,11,82,127,19,77,2
13,15,0,98,15,67,15,82,127,19,82,2
3,18,0,101,15,66,18,81,127,15,80,0
1,18,0,101,15,67,18,80,127,4,87,0
3,17,0,102,15,67,17,80,127,0,71,0
0,16,0,101,15,67,16,80,127,0,29,0
0,15,0,101,15,67,15,79,127,0,58,0
0,14,0,101,15,67,14,77,127,0,99,0
0,13,0,101,15,68,13,76,127,0,44,0
0,12,0,100,15,68,12,74,127,0,33,0
0,11,0,100,15,68,11,73,127,2,60,0
0,10,0,99,15,68,10,72,127,1,37,0
0,9,0,99,15,68,9,72,127,4,50,0
0,9,0,98,15,69,9,71,127,11,47,1
0,8,1,98,15,70,8,71,127,13,74,6
0,8,5,98,15,71,8,70,127,17,74,23
3,8,2,98,15,72,8,70,127,10,63,8
0,7,4,98,15,73,7,70,127,16,56,15
0,7,27,98,15,81,7,69,120,29,70,83
0,7,13,98,15,84,7,66,109,16,68,36
0,6,25,98,15,92,6,65,103,35,65,58
0,6,63,98,15,100,6,63,54,41,58,114
0,6,54,97,15,99,6,62,53,45,61,98
0,6,40,97,15,98,6,61,45,36,54,75
0,5,12,97,15,98,5,60,42,28,65,20
0,5,8,97,15,97,5,60,39,24,68,12
0,5,2,96,15,89,5,59,71,28,30,2
0,5,1,96,15,84,5,59,84,40,8,0
0,5,0,96,15,83,5,59,87,39,7,0
0,5,0,96,15,81,5,61,91,35,15,0
0,5,0,96,15,78,5,61,100,33,13,0
0,4,0,96,15,77,4,60,103,35,11,0
0,4,0,96,15,77,4,60,99,36,10,0
0,4,0,96,15,75,4,59,100,32,24,0
0,4,0,96,15,75,4,59,101,38,16,0
0,4,0,96,15,73,4,59,106,42,3,0
0,4,0,95,15,72,4,59,104,46,1,0
0,4,0,95,15,71,4,60,104,39,2,1
0,4,1,95,15,74,4,61,102,26,22,3
0,4,9,95,15,80,4,60,79,27,52,27
0,4,27,95,15,86,4,59,51,37,55,69
0,3,40,94,15,90,3,58,43,51,59,89
0,3,46,95,15,91,3,57,35,45,65,104
0,3,53,95,15,93,3,56,31,49,51,113
0,3,64,94,15,99,3,54,31,51,65,115
0,3,59,94,15,98,3,53,28,52,64,110
0,3,55,94,15,99,3,52,26,47,69,98
0,3,48,93,15,101,3,51,26,44,70,80
0,3,10,94,15,97,3,50,27,37,65,14
0,3,5,94,15,95,3,50,30,32,75,6
0,3,2,93,15,92,3,51,39,24,54,1
0,3,1,93,15,84,3,51,58,29,21,0
0,3,1,93,15,81,3,52,66,32,19,0
0,3,1,93,15,77,3,54,75,37,26,0
0,3,1,93,15,80,3,53,72,31,13,0
0,3,0,93,15,77,3,53,81,35,7,0
0,3,0,93,15,77,3,54,77,30,8,0
0,3,0,93,15,74,3,54,89,25,16,0
0,3,0,93,15,73,3,53,89,26,13,0
0,3,0,93,15,74,3,53,89,20,6,0
0,3,0,93,15,74,3,52,89,21,17,0
0,3,1,93,15,75,3,52,87,12,16,2
0,3,3,93,15,79,3,52,81,10,38,9
0,3,7,93,15,84,3,51,55,8,80,20
1,3,4,93,15,84,3,49,58,15,60,9
3,3,2,93,15,74,3,50,120,10,44,9
2,3,9,93,15,76,3,47,104,11,66,33
1,3,10,93,15,76,3,46,118,26,89,38
0,3,1,93,15,73,3,46,121,9,60,4
0,3,3,93,15,74,3,46,117,8,63,13
0,3,6,92,15,76,3,44,114,16,65,23
0,3,5,93,15,77,3,43,120,17,76,17
0,3,6,93,15,77,3,42,113,14,72,21
0,3,1,93,15,77,3,41,119,8,74,6
0,3,1,92,15,77,3,43,120,9,63,4
4,3,0,92,15,76,3,44,126,11,65,0
0,3,0,93,15,75,3,44,127,16,74,0
1,3,0,93,15,74,3,43,127,13,56,0
0,3,0,93,15,76,3,43,127,18,47,0
0,3,0,93,15,75,3,43,122,24,56,0
0,3,0,93,15,73,3,44,125,12,64,0
0,3,0,93,15,73,3,45,121,27,65,0
0,3,0,92,15,72,3,46,116,27,64,0
0,3,0,92,15,70,3,46,116,36,70,0
0,3,0,93,15,70,3,46,115,25,62,0
0,3,0,93,15,69,3,48,118,41,65,1
0,3,0,93,15,68,3,50,120,31,60,0
0,3,0,93,15,68,3,52,122,32,64,2
0,2,1,93,15,68,2,52,121,33,61,5
0,2,2,93,15,69,2,55,115,37,58,11
0,2,4,92,15,71,2,55,115,52,53,18
0,2,28,92,15,78,2,54,96,44,61,92
0,2,8,92,15,76,2,55,89,39,67,28
0,2,5,92,15,77,2,56,87,38,62,15
0,2,6,92,15,76,2,56,89,34,61,20
0,2,5,92,15,75,2,56,89,29,63,17
0,2,3,92,15,75,2,57,92,22,71,12
0,2,4,92,15,76,2,57,89,19,54,13
0,2,1,92,15,76,2,57,94,13,62,3
0,2,0,92,15,74,2,59,105,20,32,0
0,2,0,91,15,72,2,59,113,18,19,0
0,2,0,91,15,70,2,60,118,13,14,0
0,2,0,92,15,70,2,60,120,13,24,0
0,2,0,92,15,71,2,60,116,6,74,0
0,2,0,92,15,70,2,59,116,4,47,0
0,2,0,91,15,69,2,60,119,4,72,0
0,2,0,92,15,69,2,60,118,5,36,0
0,2,0,91,15,68,2,59,120,7,26,0
