Precipitation_mm_hr,Stream_Discharge_mm_hr,Evapotranspiration_mm_hr,Soil_mm,Snow_mm,Air_Temperature_celsius,streamflow_cfs,Air_Pressure,Relative_Humidity,Wind_Speed,Wind_Direction,Solar_Radiation
0.03726708306006727,0.04229455689119575,0.0002718744809885071,0.7216828478964403,0.6612072290484324,0.48318811092927594,0.04229455689119552,0.6075324999771495,1.0,0.2709376984406971,0.07998631305846836,0.0014487562189054726
0.018633541530033635,0.05308044069693399,0.0,0.720604099244876,0.6614138520028652,0.4956256358087487,0.05308044069693379,0.6006928047624991,1.0,0.28709518097791575,0.09626482210585435,0.0
0.0,0.0609141953036061,0.0,0.720604099244876,0.6503250867816408,0.4892741828475386,0.06091419530360595,0.5917661646827994,1.0,0.30141818951527555,0.0675337950510445,0.0
0.0,0.06432940359272181,0.0,0.7184466019417476,0.6498429665546311,0.49100800566146224,0.06432940359272168,0.5857185945264162,1.0,0.3117900232837084,0.0689559087017474,0.0
0.0,0.06537133154533338,0.0,0.7227615965480044,0.6497052179183426,0.5009686408067583,0.06537133154533323,0.5865107195846813,1.0,0.2261341988287589,0.1665692121779129,0.0
0.018633541530033635,0.06631678468751812,0.0,0.7238403451995685,0.6497052179183426,0.5009863328762882,0.06631678468751778,0.5854596305650598,1.0,0.24454949551965005,0.06743994998780015,0.0
0.006211180510011211,0.06847782044108278,0.0,0.7238403451995685,0.6494297206457655,0.4863372993055863,0.06847782044108254,0.5795948584990432,1.0,0.2593664009031257,0.06938182091185638,0.0
0.006211180510011211,0.0706002662704768,0.0,0.7281553398058254,0.6469502451925725,0.4902472466716794,0.07060026627047646,0.5703635549353955,1.0,0.3009948493614619,0.0685372153426572,0.0
0.006211180510011211,0.07204738842688176,0.0,0.7292340884573895,0.6335197531544438,0.4958379406431067,0.0720473884268814,0.5694800308319449,1.0,0.2659281732872363,0.08655546748557313,0.0
0.03105590255005606,0.07521176220888712,0.0,0.7303128371089538,0.633037632927434,0.5117077270113671,0.07521176220888695,0.5584055131904041,1.0,0.3115783532068017,0.09707333341995955,0.0
0.03105590255005606,0.08244737299091193,0.0,0.7270765911542612,0.6323488897459916,0.4952541023486222,0.08244737299091165,0.5508955583110678,1.0,0.2346010019050307,0.06276935337863884,0.0
